      21440          76          10          13           2           2           5           2           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21460          76          10          13           2           2           5           2           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21480          76          10          13           2           2           5           2           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21500          76          10          13           2           2           5           2           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21520          74          11          14           1           2           3           2           1           6           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21540          74          11          14           1           2           3           2           1           6           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21560          74          11          14           1           2           3           2           1           6           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21580          74          11          14           1           2           3           2           1           6           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21600          75          10          14           1           2           4           3           6           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21620          76          10          13           1           2           5           3           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21640          75          10          14           1           2           4           3           6           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21660          75          10          14           1           2           4           3           6           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21680          74          10          14           1           2           3           4           5           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21700          74          10          14           1           2           3           4           5           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21720          74          10          14           1           2           3           4           5           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21740          74          10          14           1           2           3           4           5           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21760          74          10          14           1           2           3           4           5           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21780          74          10          14           1           2           3           4           5           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21800          75          10          14           1           2           4           3           6           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      21820          75          10          14           1           2           4           3           6           1          10          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      21840          76          10          13           2           2           2           6           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      21860          76          10          13           2           2           2           6           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      21880          76          10          13           2           2           2           6           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      21900          77          10          13           3           2           1           6           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      21920          77          10          13           3           2           1           6           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      21940          77          10          13           3           2           1           6           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      21960          77          10          13           3           2           1           6           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      21980          77          10          13           3           2           1           6           6           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      22000          75          10          13           3           2           2           5           4           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22020          76          10          13           4           2           5           1           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22040          76          10          13           4           2           5           1           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22060          76          10          13           4           2           5           1           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22080          76          10          13           4           2           5           1           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22100          76          10          13           4           2           5           1           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22120          75          10          13           2           2           4           3           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22140          75          10          13           2           2           4           3           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22160          75          10          13           2           2           4           3           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22180          75          10          13           2           2           4           3           5           1          10          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22200          76          10          12           2           2           5           3           5           1          10          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22220          77          10          11           2           2           6           3           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22240          78          10          11           7           2           4           1           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22260          78          10          11           7           2           4           1           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22280          78          10          11           7           2           4           1           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22300          78          10          11           7           2           4           1           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22320          79           9          11           8           2           5           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22340          78          10          11           1           2           7           4           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22360          78          10          11           1           2           7           4           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22380          78          10          11           1           2           7           4           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22400          78          10          11           1           2           7           4           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22420          77          10          11           2           2           6           3           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22440          77          10          11           2           2           6           3           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22460          77          10          11           2           2           6           3           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22480          76          11          11           1           2           5           3           1           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22500          76          11          11           1           2           5           3           1           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22520          76          11          11           1           2           5           3           1           5           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22540          77          11          10           1           2           6           3           1           5           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22560          77          11          10           1           2           6           3           1           5           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22580          77          11          10           1           2           6           3           1           5           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22600          78          10          10           2           2           7           3           5           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22620          78          10          10           2           2           7           3           5           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22640          78          10          10           2           2           7           3           5           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22660          78          10          10           2           2           7           3           5           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22680          78          10          10           2           2           7           3           5           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22700          79          10          10           8           2           4           1           5           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22720          80          10          10           9           2           3           1           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22740          80          10          10           9           2           3           1           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22760          80          10          10           9           2           3           1           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2      CO3Li3       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      22780          79          10          11           8           2           3           1           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      22800          79          10          12           8           2           7           1           2           1          10          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      22820          79          10          11           7           2           7           1           3           1          11          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      22840          78          10          12           6           2           7           1           3           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      22860          79          10          12           7           2           8           1           1           2          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      22880          79          10          12           7           2           8           1           1           2          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      22900          78          10          12           6           2           7           1           3           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      22920          78          10          12           6           2           7           1           3           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      22940          78          10          12           6           2           7           1           3           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      22960          78          10          12           6           2           7           1           3           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      22980          78          10          12           6           2           7           1           3           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      23000          78          10          12           6           2           7           1           3           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      23020          78          10          12           6           2           7           1           3           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      23040          79          10          12           7           2           8           1           2           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      23060          79          10          12           7           2           8           1           2           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      23080          79          10          12           7           2           8           1           2           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23100          78          10          12           6           2           8           2           1           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23120          78          10          12           6           2           8           2           1           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23140          78          10          12           6           2           8           2           1           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23160          78          10          12           6           2           8           2           1           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3       CO3Li        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23180          76          10          12           4           2           3           7           1           1          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23200          76          11          12           1           2           4           7           1           1           2          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23220          76          11          12           1           2           4           7           1           1           2          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23240          76          11          12           1           2           4           7           1           1           2          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23260          76          11          12           1           2           4           7           1           1           2          11          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2          Li       CO3Li      CO3Li3        OLi2      CO3Li2        C2H4      C3H4O3      C3H4O2
      23280          76          11          13           1           2           4           8           1           1           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2      CO3Li2       CO3Li      CO3Li3          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23300          75          11          13           1           2           2           7           1           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2      CO3Li2       CO3Li      CO3Li3          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23320          75          11          13           1           2           2           7           1           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2      CO3Li2       CO3Li      CO3Li3          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23340          75          11          13           1           2           2           7           1           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2      CO3Li2       CO3Li      CO3Li3          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23360          75          11          13           1           2           2           7           1           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2      CO3Li2       CO3Li      CO3Li3          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23380          74          11          13           1           2           3           6           1           2           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23400          75          10          13           2           2           3           6           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li        OLi2          Li        C2H4      C3H4O3      C3H4O2
      23420          74          10          14           2           2           3           6           1           2          11          32           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23440          75          10          13           2           2           3           6           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23460          75          10          13           2           2           3           6           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23480          75          10          13           2           2           3           6           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23500          75          10          13           2           2           3           6           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23520          75          10          13           2           2           3           6           3           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2       CO3Li      CO3Li3          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23540          76          10          13           4           2           6           1           4           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2       CO3Li      CO3Li3          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23560          76          10          13           4           2           6           1           4           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2       CO3Li      CO3Li3          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23580          76          10          13           4           2           6           1           4           1          11          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23600          76          10          12           2           2           3           7           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23620          76          10          12           2           2           3           7           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23640          76          10          12           2           2           3           7           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23660          76          10          12           2           2           3           7           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2      CO3Li2       CO3Li          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23680          77          10          12           2           2           2           8           4           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23700          76          10          12           3           2           8           1           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23720          76          10          12           3           2           8           1           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23740          76          10          12           3           2           8           1           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23760          76          10          12           3           2           8           1           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23780          76          10          12           3           2           8           1           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23800          76          10          12           3           2           8           1           3           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23820          75          10          12           3           2           7           2           2           1          12          33           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23840          76          10          11           3           2           7           2           3           1          12          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23860          76          10          11           3           2           7           2           3           1          12          34           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2       CO3Li      CO3Li2          Li        OLi2        C2H4      C3H4O3      C3H4O2
      23880          77          10          10           3           2           7           2           4           1          12          35           1
