#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2   C3H4O3Li2      CO3Li3      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       6960          83          12           7          16           1           2           1           2           1           1           1           5          45           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2   C3H4O3Li2      CO3Li3      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       6980          83          12           7          16           1           2           1           2           1           1           1           5          45           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7000          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7020          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7040          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7060          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7080          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7100          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7120          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7140          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7160          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7180          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7200          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7220          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7240          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7260          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7280          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2   C3H4O3Li2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi      CO2Li2       CO3Li        C2H4      C3H4O3         CO2
       7300          84          12          17           1           2           1           6           2           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7320          86          12          19           1           1           7           2           1           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7340          86          12          19           1           1           7           2           1           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7360          86          12          19           1           1           7           2           1           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7380          86          12          19           1           1           7           2           1           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7400          85          12          18           1           1           8           2           1           1           1           1           5          45           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7420          85          12          18           1           1           8           2           1           1           1           1           5          45           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7440          85          12          18           1           1           8           2           1           1           1           1           5          45           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7460          85          12          18           1           1           8           2           1           1           1           1           5          45           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7480          85          12          18           1           1           8           2           1           1           1           1           5          45           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7500          86          12          19           1           1           7           2           1           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7520          86          12          19           1           1           7           2           1           1           1           1           5          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7540          88          12          21           1           1           2           1           5           1           1           1           5          48           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7560          87          12          20           1           1           2           1           6           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7580          87          12          20           1           1           2           1           6           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7600          87          12          20           1           1           2           1           6           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7620          87          12          20           1           1           2           1           6           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7640          87          12          20           1           1           2           1           6           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7660          87          12          20           1           1           2           1           6           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7680          87          12          20           1           1           2           1           6           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7700          87          12          20           1           1           2           1           6           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7720          87          12          20           1           1           2           1           6           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7740          88          12          21           1           1           2           1           5           1           1           1           5          48           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7760          88          12          21           1           1           2           1           5           1           1           1           5          48           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7780          88          12          21           1           1           2           1           5           1           1           1           5          48           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3    C3H4O3Li      CO3Li2     C2H4OLi       CO2Li       CO3Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7800          87          12          20           1           1           6           2           1           1           1           1           5          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7820          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7840          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7860          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7880          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7900          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7920          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li       CO2Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       7940          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       7960          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       7980          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8000          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8020          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8040          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8060          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8080          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8100          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8120          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8140          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8160          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8180          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8200          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8220          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8240          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li      CO2Li2   C3H4O3Li2        C2H4      C3H4O3         CO2
       8260          86          12          18           1           1           2           2           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8280          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8300          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8320          88          12          20           1           1           2           2           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8340          89          12          21           1           1           3           1           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li2       CO3Li     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8360          90          11          22           1           2           3           1           5           1           1           6          47           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li2       CO3Li     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8380          89          11          21           1           2           3           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li2       CO3Li     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8400          89          11          21           1           2           3           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li2       CO3Li     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8420          89          11          21           1           2           3           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li2       CO3Li     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8440          89          11          21           1           2           3           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs          Li        OLi2      CO3Li2       CO3Li     C2H4OLi    C3H4O3Li   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8460          89          11          21           1           2           3           1           6           1           1           6          46           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li2       CO3Li     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8480          88          11           7          20           1           2           3           1           1           1           6          45           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li2       CO3Li     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8500          88          11           7          20           1           2           3           1           1           1           6          45           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li2       CO3Li     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8520          87          11           8          19           1           2           3           1           1           1           6          44           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li2       CO3Li     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8540          86          11           9          18           1           2           3           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li2       CO3Li     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8560          86          11           9          18           1           2           3           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li2       CO3Li     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8580          86          11           9          18           1           2           3           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8600          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8620          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8640          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8660          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8680          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8700          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8720          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8740          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8760          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8780          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8800          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2       CO2Li        C2H4      C3H4O3         CO2
       8820          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi       CO2Li        C2H4      C3H4O3         CO2
       8840          86          11          10          18           1           1           3           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi       CO2Li        C2H4      C3H4O3         CO2
       8860          86          11          10          18           1           1           3           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi        C2H4      C3H4O3         CO2
       8880          87          10          10          19           1           1           3           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi        C2H4      C3H4O3         CO2
       8900          87          10          10          19           1           1           3           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi        C2H4      C3H4O3         CO2
       8920          87          10          10          19           1           1           3           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi        C2H4      C3H4O3         CO2
       8940          87          10          10          19           1           1           3           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2        C2H4      C3H4O3         CO2
       8960          86          11           9          18           1           1           3           1           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2        C2H4      C3H4O3         CO2
       8980          86          11           9          18           1           1           3           1           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi       CO2Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       9000          85          12           9          17           1           1           3           1           1           1           1           6          43           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi       CO2Li   C3H4O3Li2        C2H4      C3H4O3         CO2
       9020          86          12           8          18           1           1           3           1           1           1           1           6          44           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2        C2H4      C3H4O3         CO2
       9040          87          11           8          19           1           1           3           1           1           1           6          44           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2        C2H4      C3H4O3         CO2
       9060          86          11           9          18           1           1           3           1           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2        C2H4      C3H4O3         CO2
       9080          86          11           9          18           1           1           3           1           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2        C2H4      C3H4O3         CO2
       9100          86          11           9          18           1           1           3           1           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2        C2H4      C3H4O3         CO2
       9120          86          11           9          18           1           1           3           1           1           1           6          43           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2        C2H4      C3H4O3         CO2
       9140          86          11           8          18           1           1           2           2           1           1           6          44           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li        OLi2      CO3Li3       CO3Li      CO3Li2     C2H4OLi   C3H4O3Li2        C2H4      C3H4O3         CO2
       9160          86          11           8          18           1           1           2           2           1           1           6          44           2
